stamp,component_count,main_size,small_component_index,small_component_size,nearest_distance_m,small_x,small_y,small_z,main_x,main_y,main_z,reason
1786670444.0089283,4,111,1,6,1.7539575382005776,18.658166885375977,6.902318000793457,0.30000001192092896,17.099624633789062,7.438333988189697,0.8999999761581421,visibility_direction_rejected
1786670444.0089283,4,111,2,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670444.0089283,4,111,3,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670444.421779,4,115,1,6,2.293916823417577,22.007408142089844,7.335905075073242,1.1000001430511475,22.83097267150879,9.2328462600708,0.10732194781303406,visibility_direction_rejected
1786670444.421779,4,115,2,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670444.421779,4,115,3,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670444.8244886,3,130,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670444.8244886,3,130,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670445.2882087,4,126,1,2,2.4468478964210894,5.661285877227783,2.9592361450195312,0.30000001192092896,3.3230044841766357,3.6800029277801514,0.29999998211860657,not_evaluated_this_snapshot
1786670445.2882087,4,126,2,2,2.100021610656681,13.917600631713867,6.426852226257324,-0.03473564237356186,15.653587341308594,7.598531246185303,0.11891715973615646,visibility_direction_rejected
1786670445.2882087,4,126,3,1,1.2085419573710439,39.74900436401367,5.171082019805908,0.1041591465473175,40.815670013427734,5.704415321350098,0.30000001192092896,not_evaluated_this_snapshot
