wall_elapsed_s,ros_time,map_stamp,odom_stamp,map_frame,source_odom_frame,graph_frame,goal_frame,path_frame,initial_position_error_m,initial_yaw_error_deg,static_points,dynamic_points,graph_static_points,accumulated_static_points,graph_nodes,graph_edges,graph_components,largest_component,robot_component,robot_degree,blocked_edges,path_poses,path_length_m,path_goal_error_m,path_min_clearance_m,graph_edges_checked,graph_min_clearance_m,graph_clearance_violations,robot_static_clearance_m,waypoint_path_distance_m,reached,semantic_snapshot_s,semantic_update_s,semantic_callback_s,main_loop_s
47.159698,1786670418.619453,1769605478.757745,1769605478.857793,map_start,map,map_start,,,0.000000,0.000000,2664,0,1799,3952,81,172,2,80,1,0,0,0,0.000000,inf,inf,37,0.466896,0,0.672070,inf,0,0.008305,0.001825,0.010157,0.124103
47.958404,1786670419.022926,1769605479.157781,1769605479.157781,map_start,map,map_start,,,0.000000,0.000000,2701,0,1856,4047,82,180,1,82,82,11,0,0,0.000000,inf,inf,53,0.475514,0,0.603182,inf,0,0.007863,0.000881,0.008758,0.117964
48.769425,1786670419.426250,1769605479.457722,1769605479.557718,map_start,map,map_start,,,0.000000,0.000000,2716,0,1952,4171,83,164,2,82,1,0,0,0,0.000000,inf,inf,41,0.479538,0,0.335855,inf,0,0.009150,0.002338,0.011511,0.118886
49.578543,1786670419.829739,1769605479.857860,1769605479.957710,map_start,map,map_start,,,0.000000,0.000000,2724,0,2004,4287,86,173,2,85,1,0,0,0,0.000000,inf,inf,46,0.470476,0,0.337619,inf,0,0.011898,0.002209,0.014133,0.133883
50.378742,1786670420.233034,1769605480.257801,1769605480.257801,map_start,map,map_start,,,0.000000,0.000000,2798,0,2049,4421,86,170,2,85,1,0,0,0,0.000000,inf,inf,40,0.496970,0,0.326915,inf,0,0.002522,0.000622,0.003153,0.146403
51.182576,1786670420.630968,1769605480.557717,1769605480.657696,map_start,map,map_start,,,0.000000,0.000000,2845,0,2094,4532,85,170,2,84,1,0,0,0,0.000000,inf,inf,44,0.488872,0,0.326409,inf,0,0.008627,0.001468,0.010115,0.140360
52.002541,1786670421.043695,1769605480.957757,1769605480.957757,map_start,map,map_start,,,0.000000,0.000000,2796,0,2098,4608,83,166,2,82,1,0,0,0,0.000000,inf,inf,38,0.487026,0,0.311666,inf,0,0.011427,0.002281,0.013734,0.147929
52.787284,1786670421.436630,1769605481.257692,1769605481.357685,map_start,map,map_start,,,0.000000,0.000000,2759,0,2121,4630,87,170,2,86,1,0,0,0,0.000000,inf,inf,45,0.478289,0,0.306346,inf,0,0.007873,0.001232,0.009121,0.162541
53.582657,1786670421.830583,1769605481.657768,1769605481.657768,map_start,map,map_start,,,0.000000,0.000000,2762,0,2145,4686,90,176,2,89,1,0,0,0,0.000000,inf,inf,43,0.478605,0,0.306034,inf,0,0.004600,0.001038,0.005648,0.151417
54.416926,1786670422.249235,1769605481.957730,1769605482.057734,map_start,map,map_start,,,0.000000,0.000000,2765,0,2178,4755,92,184,2,91,1,0,0,0,0.000000,inf,inf,46,0.478605,0,0.303355,inf,0,0.011576,0.002803,0.014413,0.175881
55.202365,1786670422.642038,1769605482.357692,1769605482.457830,map_start,map,map_start,,,0.000000,0.000000,2720,0,2210,4828,92,181,2,91,1,0,0,0,0.000000,inf,inf,45,0.470910,0,0.305582,inf,0,0.006092,0.001035,0.007139,0.165654
56.000824,1786670423.040249,1769605482.757811,1769605482.757811,map_start,map,map_start,,,0.000000,0.000000,2692,0,2232,4907,88,172,2,87,1,0,0,0,0.000000,inf,inf,42,0.475649,0,0.299934,inf,0,0.006662,0.000644,0.007313,0.165654
